Timestamp,System_Uptime,State,EAR,MAR,Pitch,Yaw,Roll,Risk,Attention,Blink_Count,Yawn_Count,Alert_Active,Latency_MS
2026-06-08 10:53:09,116.68,FATIGUED,0.277,0.678,48.6,5.3,-1.6,0.33,0.0,4,2,0,79.39
2026-06-08 10:53:10,117.85,FATIGUED,0.164,0.656,57.0,16.1,-1.1,0.52,0.0,4,2,0,79.06
2026-06-08 10:53:11,118.72,FATIGUED,0.164,0.656,57.0,16.1,-1.1,0.52,0.0,4,2,0,78.67
2026-06-08 10:53:12,119.91,FATIGUED,0.131,0.634,56.2,3.9,5.8,0.76,0.0,4,2,0,77.10
2026-06-08 10:53:13,120.80,FATIGUED,0.131,0.634,56.2,3.9,5.8,0.76,0.0,4,2,0,74.77
2026-06-08 10:53:14,121.97,DROWSY,0.128,0.641,56.2,5.1,7.8,0.82,0.0,4,2,0,73.18
2026-06-08 10:53:15,122.87,DROWSY,0.128,0.641,56.2,5.1,7.8,0.82,0.0,4,2,0,72.09
2026-06-08 10:53:16,124.04,MICROSLEEP,0.143,0.658,56.4,7.0,7.7,0.84,0.0,4,2,1,71.93
2026-06-08 10:53:17,124.97,MICROSLEEP,0.143,0.658,56.4,7.0,7.7,0.84,0.0,4,2,1,73.41
2026-06-08 10:53:18,126.17,FATIGUED,0.229,0.634,54.2,-1.0,9.5,0.45,0.0,5,2,0,77.39
2026-06-08 10:53:20,127.24,FATIGUED,0.229,0.634,54.2,-1.0,9.5,0.45,0.0,5,2,0,76.67
2026-06-08 10:53:21,128.24,FATIGUED,0.220,0.637,54.6,1.8,11.2,0.41,0.0,5,2,0,79.81
2026-06-08 10:53:22,129.29,FATIGUED,0.220,0.637,54.6,1.8,11.2,0.41,0.0,5,2,0,76.84
2026-06-08 10:53:23,130.30,FATIGUED,0.193,0.639,55.7,-6.6,2.4,0.39,0.0,5,2,0,78.47
2026-06-08 10:53:24,131.34,FATIGUED,0.193,0.639,55.7,-6.6,2.4,0.39,0.0,5,2,0,74.36
2026-06-08 10:53:25,132.36,FATIGUED,0.219,0.613,55.8,-8.9,-5.5,0.33,0.0,5,2,0,75.55
2026-06-08 10:53:26,133.43,FATIGUED,0.219,0.613,55.8,-8.9,-5.5,0.33,0.0,5,2,0,73.02
2026-06-08 10:53:27,134.52,FATIGUED,0.219,0.624,55.6,6.2,-2.5,0.35,0.0,6,2,0,75.75
2026-06-08 10:53:28,135.58,FATIGUED,0.219,0.624,55.6,6.2,-2.5,0.35,0.0,6,2,0,77.41
2026-06-08 10:53:29,136.63,FATIGUED,0.261,0.638,54.2,12.8,1.5,0.25,0.0,6,2,0,84.27
2026-06-08 10:53:30,137.68,FATIGUED,0.261,0.638,54.2,12.8,1.5,0.25,0.0,6,2,0,85.99
2026-06-08 10:53:31,138.78,FATIGUED,0.161,0.622,52.5,3.0,1.0,0.34,0.0,6,2,0,94.32
2026-06-08 10:53:32,139.78,FATIGUED,0.161,0.622,52.5,3.0,1.0,0.34,0.0,6,2,0,100.38
2026-06-08 10:53:33,140.91,FATIGUED,0.218,0.633,51.6,3.0,-4.2,0.25,0.0,7,2,0,104.35
2026-06-08 10:53:34,141.88,FATIGUED,0.218,0.633,51.6,3.0,-4.2,0.25,0.0,7,2,0,108.95
2026-06-08 10:53:35,142.88,FATIGUED,0.252,0.611,52.6,3.4,0.0,0.24,0.0,7,2,0,108.95
2026-06-08 10:53:36,143.94,FATIGUED,0.252,0.611,52.6,3.4,0.0,0.24,0.0,7,2,0,100.08
2026-06-08 10:53:37,144.95,FATIGUED,0.259,0.687,52.3,19.6,16.6,0.24,0.0,7,2,0,90.90
2026-06-08 10:57:34,26.43,CALIBRATING,0.000,0.000,0.0,0.0,0.0,0.40,100.0,0,0,0,35.25
2026-06-08 10:57:35,27.44,CALIBRATING,0.000,0.000,0.0,0.0,0.0,0.40,100.0,0,0,0,38.14
2026-06-08 10:57:36,28.49,CALIBRATING,0.000,0.000,0.0,0.0,0.0,0.40,100.0,0,0,0,43.16
2026-06-08 10:57:37,29.51,CALIBRATING,0.000,0.000,0.0,0.0,0.0,0.40,100.0,0,0,0,48.43
2026-06-08 10:57:38,30.52,CALIBRATING,0.000,0.000,0.0,0.0,0.0,0.40,100.0,0,0,0,51.81
2026-06-08 10:57:41,33.34,CALIBRATING,0.202,0.635,51.5,1.7,-1.9,0.20,100.0,1,0,0,83.89
2026-06-08 10:57:42,34.35,CALIBRATING,0.202,0.635,51.5,1.7,-1.9,0.20,100.0,1,0,0,83.56
2026-06-08 10:57:43,35.35,CALIBRATING,0.202,0.635,51.5,1.7,-1.9,0.20,100.0,1,0,0,83.24
2026-06-08 10:57:44,36.38,CALIBRATING,0.202,0.635,51.5,1.7,-1.9,0.20,100.0,1,0,0,82.48
2026-06-08 10:57:45,37.45,ATTENTIVE,0.235,0.637,51.8,8.2,13.5,0.08,100.0,1,0,0,57.79
2026-06-08 10:57:46,38.51,ATTENTIVE,0.235,0.637,51.8,8.2,13.5,0.08,100.0,1,0,0,60.60
2026-06-08 10:57:47,39.53,ATTENTIVE,0.235,0.637,51.8,8.2,13.5,0.08,100.0,1,0,0,64.23
2026-06-08 10:57:48,40.59,ATTENTIVE,0.235,0.637,51.8,8.2,13.5,0.08,100.0,1,0,0,67.30
2026-06-08 10:57:49,41.73,ATTENTIVE,0.273,0.611,54.4,-5.7,-7.2,0.02,100.0,1,0,0,65.26
2026-06-08 10:57:50,42.61,ATTENTIVE,0.273,0.611,54.4,-5.7,-7.2,0.02,100.0,1,0,0,67.69
2026-06-08 10:57:51,43.62,ATTENTIVE,0.273,0.611,54.4,-5.7,-7.2,0.02,100.0,1,0,0,66.74
2026-06-08 10:57:52,44.68,ATTENTIVE,0.273,0.611,54.4,-5.7,-7.2,0.02,100.0,1,0,0,66.73
2026-06-08 10:57:53,45.68,ATTENTIVE,0.273,0.611,54.4,-5.7,-7.2,0.02,100.0,1,0,0,66.43
2026-06-08 10:57:54,46.84,ATTENTIVE,0.190,0.614,52.5,0.2,-6.1,0.02,100.0,1,0,0,65.50
2026-06-08 10:57:55,47.86,ATTENTIVE,0.190,0.614,52.5,0.2,-6.1,0.02,100.0,1,0,0,66.62
2026-06-08 10:57:56,48.87,ATTENTIVE,0.190,0.614,52.5,0.2,-6.1,0.02,100.0,1,0,0,67.06
2026-06-08 10:57:57,49.87,ATTENTIVE,0.190,0.614,52.5,0.2,-6.1,0.02,100.0,1,0,0,67.21
2026-06-08 10:57:58,50.89,ATTENTIVE,0.190,0.614,52.5,0.2,-6.1,0.02,100.0,1,0,0,66.04
2026-06-08 10:58:00,51.95,ATTENTIVE,0.143,0.623,44.4,-2.4,-14.5,0.11,100.0,1,0,0,68.62
2026-06-08 10:58:01,52.99,ATTENTIVE,0.143,0.623,44.4,-2.4,-14.5,0.11,100.0,1,0,0,69.34
2026-06-08 10:58:02,54.03,ATTENTIVE,0.143,0.623,44.4,-2.4,-14.5,0.11,100.0,1,0,0,69.83
2026-06-08 10:58:03,55.04,ATTENTIVE,0.143,0.623,44.4,-2.4,-14.5,0.11,100.0,1,0,0,70.61
2026-06-08 10:58:04,56.09,ATTENTIVE,0.143,0.623,44.4,-2.4,-14.5,0.11,100.0,1,0,0,68.53
2026-06-08 10:58:05,57.16,MICROSLEEP,0.158,0.656,50.4,15.5,18.6,0.24,22.3,1,0,0,71.41
2026-06-08 10:58:06,58.23,MICROSLEEP,0.158,0.656,50.4,15.5,18.6,0.24,22.3,1,0,0,71.65
2026-06-08 10:58:07,59.28,MICROSLEEP,0.158,0.656,50.4,15.5,18.6,0.24,22.3,1,0,0,71.23
2026-06-08 10:58:08,60.29,MICROSLEEP,0.158,0.656,50.4,15.5,18.6,0.24,22.3,1,0,0,71.69
2026-06-08 10:58:09,61.34,MICROSLEEP,0.158,0.656,50.4,15.5,18.6,0.24,22.3,1,0,0,69.15
2026-06-08 10:58:10,62.41,FATIGUED,0.392,0.433,52.1,-47.7,-11.0,0.01,0.0,1,0,0,71.51
2026-06-08 10:58:11,63.46,FATIGUED,0.392,0.433,52.1,-47.7,-11.0,0.01,0.0,1,0,0,71.55
2026-06-08 10:58:12,64.49,FATIGUED,0.392,0.433,52.1,-47.7,-11.0,0.01,0.0,1,0,0,71.23
2026-06-08 10:58:13,65.51,FATIGUED,0.392,0.433,52.1,-47.7,-11.0,0.01,0.0,1,0,0,70.46
2026-06-08 10:58:14,66.55,FATIGUED,0.392,0.433,52.1,-47.7,-11.0,0.01,0.0,1,0,0,67.63
2026-06-08 10:58:15,67.60,ATTENTIVE,0.193,0.644,49.9,-1.3,4.0,0.05,14.4,2,0,0,69.91
2026-06-08 10:58:16,68.64,ATTENTIVE,0.193,0.644,49.9,-1.3,4.0,0.05,14.4,2,0,0,69.97
2026-06-08 10:58:17,69.71,ATTENTIVE,0.193,0.644,49.9,-1.3,4.0,0.05,14.4,2,0,0,70.50
2026-06-08 10:58:18,70.81,ATTENTIVE,0.261,0.680,50.9,12.3,5.3,0.03,43.2,2,0,0,73.13
2026-06-08 10:58:20,71.98,ATTENTIVE,0.250,0.682,50.7,12.9,6.1,0.02,54.0,2,0,0,70.85
2026-06-08 10:58:21,73.00,ATTENTIVE,0.261,0.686,51.1,14.4,7.2,0.02,61.2,2,0,0,73.46
2026-06-08 10:58:22,74.14,ATTENTIVE,0.263,0.682,50.9,14.4,8.0,0.02,64.8,2,0,0,85.37
2026-06-08 10:58:23,75.20,ATTENTIVE,0.240,0.678,51.0,13.5,8.4,0.02,67.8,2,0,0,97.36
2026-06-08 10:58:24,76.27,ATTENTIVE,0.234,0.681,51.0,13.3,8.6,0.02,70.8,2,0,0,108.89
2026-06-08 10:58:25,77.30,ATTENTIVE,0.241,0.665,50.8,8.0,4.5,0.02,73.8,2,0,0,120.41
2026-06-08 10:58:26,78.41,ATTENTIVE,0.254,0.634,43.6,-0.6,-27.2,0.02,77.4,2,0,0,131.75
2026-06-08 10:58:27,79.46,ATTENTIVE,0.271,0.601,40.2,-1.9,-28.0,0.02,80.4,2,0,0,141.19
2026-06-08 10:58:28,80.49,ATTENTIVE,0.257,0.580,39.4,-4.7,-22.6,0.02,83.4,2,0,0,152.48
2026-06-08 10:58:29,81.56,ATTENTIVE,0.269,0.545,39.3,-7.2,-24.0,0.01,86.4,2,0,0,164.34
2026-06-08 10:58:30,82.47,ATTENTIVE,0.221,0.537,37.4,-2.0,-23.8,0.00,91.8,2,0,0,169.18
2026-06-08 10:58:31,83.67,ATTENTIVE,0.234,0.526,31.2,-2.9,-20.0,0.01,98.4,2,0,0,171.05
2026-06-08 10:58:32,84.70,ATTENTIVE,0.203,0.580,27.3,-1.6,-17.6,0.01,100.0,2,0,0,170.92
2026-06-08 10:58:33,85.75,ATTENTIVE,0.203,0.606,31.8,-4.2,-19.1,0.12,95.7,2,0,0,170.49
2026-06-08 10:58:34,86.80,ATTENTIVE,0.202,0.564,33.7,-7.2,-21.4,0.28,84.0,2,0,0,170.28
2026-06-08 10:58:35,87.85,MICROSLEEP,0.199,0.528,29.9,-7.7,-23.8,0.35,71.6,2,0,0,170.72
2026-06-08 10:58:37,88.94,MICROSLEEP,0.206,0.499,30.9,-8.9,-20.9,0.38,58.8,2,0,0,173.48
2026-06-08 10:58:38,90.02,MICROSLEEP,0.265,0.512,43.3,-5.4,-15.6,0.40,45.8,2,0,0,173.98
2026-06-08 10:58:39,91.09,MICROSLEEP,0.315,0.553,41.1,-8.9,-18.9,0.40,32.8,2,0,1,174.90
2026-06-08 10:58:40,92.36,MICROSLEEP,0.310,0.569,42.1,-6.5,-17.9,0.22,28.6,2,0,0,177.71
2026-06-08 10:58:41,93.54,MICROSLEEP,0.318,0.575,43.0,-6.0,-17.2,0.10,29.8,2,0,0,183.94
2026-06-08 10:58:42,94.71,ATTENTIVE,0.292,0.593,49.1,0.5,-1.8,0.05,32.8,2,0,0,197.50
2026-06-08 10:58:43,95.79,ATTENTIVE,0.268,0.612,52.3,-2.5,1.1,0.02,35.8,2,0,0,207.34
2026-06-08 10:58:44,96.88,ATTENTIVE,0.288,0.610,52.5,-2.9,2.2,0.01,38.8,2,0,0,217.01
2026-06-08 10:58:46,97.93,ATTENTIVE,0.289,0.605,52.5,-3.6,2.9,0.01,41.8,2,0,0,217.22
2026-06-08 10:58:46,98.85,ATTENTIVE,0.261,0.686,51.1,14.4,7.2,0.02,61.2,2,0,0,192.29
2026-06-08 10:58:48,99.92,ATTENTIVE,0.261,0.686,51.1,14.4,7.2,0.02,61.2,2,0,0,158.04
2026-06-08 10:58:49,100.96,ATTENTIVE,0.261,0.686,51.1,14.4,7.2,0.02,61.2,2,0,0,117.31
2026-06-08 10:58:50,102.00,ATTENTIVE,0.261,0.686,51.1,14.4,7.2,0.02,61.2,2,0,0,79.68
2026-06-08 10:58:51,103.08,ATTENTIVE,0.261,0.686,51.1,14.4,7.2,0.02,61.2,2,0,0,66.69
2026-06-08 10:58:52,104.15,ATTENTIVE,0.261,0.686,51.1,14.4,7.2,0.02,61.2,2,0,0,67.10
2026-06-08 10:58:53,105.18,ATTENTIVE,0.261,0.686,51.1,14.4,7.2,0.02,61.2,2,0,0,68.49
2026-06-08 10:58:54,106.25,ATTENTIVE,0.261,0.686,51.1,14.4,7.2,0.02,61.2,2,0,0,69.87
2026-06-08 10:58:55,107.26,ATTENTIVE,0.261,0.686,51.1,14.4,7.2,0.02,61.2,2,0,0,71.47
2026-06-08 10:58:56,108.30,ATTENTIVE,0.286,0.615,48.6,-5.3,-1.3,0.00,100.0,2,0,0,73.38
2026-06-08 10:58:57,109.34,ATTENTIVE,0.286,0.615,48.6,-5.3,-1.3,0.00,100.0,2,0,0,72.38
2026-06-08 10:58:58,110.36,ATTENTIVE,0.286,0.615,48.6,-5.3,-1.3,0.00,100.0,2,0,0,70.96
2026-06-08 10:58:59,111.37,ATTENTIVE,0.286,0.615,48.6,-5.3,-1.3,0.00,100.0,2,0,0,69.23
2026-06-08 10:59:00,112.38,ATTENTIVE,0.286,0.615,48.6,-5.3,-1.3,0.00,100.0,2,0,0,66.24
2026-06-08 10:59:01,113.43,ATTENTIVE,0.286,0.615,48.6,-5.3,-1.3,0.00,100.0,2,0,0,66.71
2026-06-08 10:59:02,114.44,ATTENTIVE,0.286,0.615,48.6,-5.3,-1.3,0.00,100.0,2,0,0,67.43
2026-06-08 10:59:03,115.49,ATTENTIVE,0.286,0.615,48.6,-5.3,-1.3,0.00,100.0,2,0,0,68.05
2026-06-08 10:59:04,116.55,ATTENTIVE,0.286,0.615,48.6,-5.3,-1.3,0.00,100.0,2,0,0,69.01
2026-06-08 10:59:05,117.56,ATTENTIVE,0.286,0.615,48.6,-5.3,-1.3,0.00,100.0,2,0,0,69.23
2026-06-08 10:59:06,118.59,FATIGUED,0.135,0.588,52.6,-16.5,-27.0,0.48,0.0,2,0,0,71.24
2026-06-08 10:59:07,119.64,FATIGUED,0.135,0.588,52.6,-16.5,-27.0,0.48,0.0,2,0,0,71.16
2026-06-08 10:59:08,120.66,FATIGUED,0.135,0.588,52.6,-16.5,-27.0,0.48,0.0,2,0,0,70.33
2026-06-08 10:59:09,121.71,FATIGUED,0.135,0.588,52.6,-16.5,-27.0,0.48,0.0,2,0,1,70.04
2026-06-08 10:59:10,122.73,FATIGUED,0.135,0.588,52.6,-16.5,-27.0,0.48,0.0,2,0,1,68.51
2026-06-08 10:59:11,123.79,FATIGUED,0.135,0.588,52.6,-16.5,-27.0,0.48,0.0,2,0,1,68.81
2026-06-08 10:59:12,124.85,FATIGUED,0.135,0.588,52.6,-16.5,-27.0,0.48,0.0,2,0,1,69.46
2026-06-08 10:59:13,125.91,FATIGUED,0.135,0.588,52.6,-16.5,-27.0,0.48,0.0,2,0,0,69.26
2026-06-08 10:59:15,126.97,FATIGUED,0.135,0.588,52.6,-16.5,-27.0,0.48,0.0,2,0,0,69.00
2026-06-08 10:59:16,128.08,FATIGUED,0.187,0.631,54.4,9.7,13.7,0.28,0.0,4,0,0,71.01
2026-06-08 10:59:17,129.14,FATIGUED,0.187,0.631,54.4,9.7,13.7,0.28,0.0,4,0,0,71.08
2026-06-08 10:59:18,130.19,FATIGUED,0.187,0.631,54.4,9.7,13.7,0.28,0.0,4,0,0,71.19
2026-06-08 10:59:19,131.21,FATIGUED,0.187,0.631,54.4,9.7,13.7,0.28,0.0,4,0,0,70.29
2026-06-08 10:59:20,132.21,FATIGUED,0.187,0.631,54.4,9.7,13.7,0.28,0.0,4,0,0,70.61
2026-06-08 10:59:21,133.25,FATIGUED,0.187,0.631,54.4,9.7,13.7,0.28,0.0,4,0,0,68.15
2026-06-08 10:59:22,134.26,FATIGUED,0.187,0.631,54.4,9.7,13.7,0.28,0.0,4,0,0,67.18
2026-06-08 10:59:23,135.32,FATIGUED,0.187,0.631,54.4,9.7,13.7,0.28,0.0,4,0,0,67.86
2026-06-08 10:59:24,136.37,FATIGUED,0.187,0.631,54.4,9.7,13.7,0.28,0.0,4,0,0,66.66
2026-06-08 10:59:25,137.43,FATIGUED,0.187,0.631,54.4,9.7,13.7,0.28,0.0,4,0,0,65.79
2026-06-08 10:59:26,138.45,ATTENTIVE,0.184,0.630,50.9,0.1,2.6,0.08,39.6,5,0,0,65.87
2026-06-08 10:59:27,139.51,ATTENTIVE,0.184,0.630,50.9,0.1,2.6,0.08,39.6,5,0,0,64.76
2026-06-08 10:59:28,140.54,ATTENTIVE,0.184,0.630,50.9,0.1,2.6,0.08,39.6,5,0,0,65.40
2026-06-08 10:59:29,141.56,ATTENTIVE,0.184,0.630,50.9,0.1,2.6,0.08,39.6,5,0,0,66.13
2026-06-08 10:59:30,142.61,ATTENTIVE,0.184,0.630,50.9,0.1,2.6,0.08,39.6,5,0,0,66.58
2026-06-08 10:59:31,143.65,ATTENTIVE,0.184,0.630,50.9,0.1,2.6,0.08,39.6,5,0,0,67.27
2026-06-08 10:59:32,144.70,ATTENTIVE,0.184,0.630,50.9,0.1,2.6,0.08,39.6,5,0,0,67.67
2026-06-08 10:59:33,145.75,ATTENTIVE,0.184,0.630,50.9,0.1,2.6,0.08,39.6,5,0,0,68.01
2026-06-08 10:59:34,146.81,ATTENTIVE,0.184,0.630,50.9,0.1,2.6,0.08,39.6,5,0,0,68.21
2026-06-08 10:59:35,147.84,ATTENTIVE,0.184,0.630,50.9,0.1,2.6,0.08,39.6,5,0,0,69.38
2026-06-08 10:59:36,148.86,ATTENTIVE,0.251,0.613,51.5,29.0,0.2,0.06,100.0,5,0,0,69.94
2026-06-08 10:59:37,149.89,ATTENTIVE,0.251,0.613,51.5,29.0,0.2,0.06,100.0,5,0,0,69.51
2026-06-08 10:59:39,150.94,ATTENTIVE,0.251,0.613,51.5,29.0,0.2,0.06,100.0,5,0,0,69.51
2026-06-08 10:59:40,151.98,ATTENTIVE,0.251,0.613,51.5,29.0,0.2,0.06,100.0,5,0,0,69.79
2026-06-08 10:59:41,153.02,ATTENTIVE,0.251,0.613,51.5,29.0,0.2,0.06,100.0,5,0,0,69.93
2026-06-08 10:59:42,154.09,ATTENTIVE,0.251,0.613,51.5,29.0,0.2,0.06,100.0,5,0,0,70.76
2026-06-08 10:59:43,155.10,ATTENTIVE,0.251,0.613,51.5,29.0,0.2,0.06,100.0,5,0,0,71.52
2026-06-08 10:59:44,156.13,ATTENTIVE,0.251,0.613,51.5,29.0,0.2,0.06,100.0,5,0,0,70.92
2026-06-08 10:59:45,157.17,ATTENTIVE,0.251,0.613,51.5,29.0,0.2,0.06,100.0,5,0,0,69.78
2026-06-08 10:59:46,158.26,FATIGUED,0.254,0.745,50.4,17.7,17.1,0.08,75.7,5,0,0,72.53
2026-06-08 10:59:47,159.29,FATIGUED,0.254,0.745,50.4,17.7,17.1,0.08,75.7,5,0,0,72.70
2026-06-09 20:23:56,36.75,CALIBRATING,0.261,0.677,55.8,13.3,1.3,0.00,100.0,0,0,0,52.12
2026-06-09 20:23:57,36.86,CALIBRATING,0.261,0.677,55.8,13.3,1.3,0.00,100.0,0,0,0,107.39
2026-06-09 20:23:58,37.91,CALIBRATING,0.261,0.677,55.8,13.3,1.3,0.00,100.0,0,0,0,108.52
2026-06-09 20:23:59,38.95,CALIBRATING,0.241,0.676,55.3,18.9,2.2,0.00,100.0,0,0,0,117.40
2026-06-09 20:24:00,40.03,CALIBRATING,0.241,0.676,55.3,18.9,2.2,0.00,100.0,0,0,0,123.23
2026-06-09 20:24:01,41.05,CALIBRATING,0.241,0.676,55.3,18.9,2.2,0.00,100.0,0,0,0,133.11
2026-06-09 20:24:02,42.07,CALIBRATING,0.241,0.676,55.3,18.9,2.2,0.00,100.0,0,0,0,142.54
2026-06-09 20:24:03,43.53,ATTENTIVE,0.245,0.681,55.4,16.2,1.3,0.00,100.0,0,0,0,95.58
2026-06-09 20:24:04,44.58,ATTENTIVE,0.245,0.681,55.4,16.2,1.3,0.00,100.0,0,0,0,101.11
2026-06-09 20:24:05,45.60,ATTENTIVE,0.244,0.671,56.0,16.7,2.1,0.00,100.0,0,0,0,104.13
2026-06-09 20:24:06,46.62,ATTENTIVE,0.233,0.639,55.9,17.0,1.7,0.00,100.0,0,0,0,112.68
2026-06-09 20:24:07,47.70,ATTENTIVE,0.250,0.644,54.7,13.3,1.7,0.00,100.0,0,0,0,117.45
2026-06-09 20:24:08,48.79,ATTENTIVE,0.237,0.617,55.6,15.1,1.7,0.00,100.0,0,0,0,115.79
2026-06-09 20:24:10,49.85,ATTENTIVE,0.235,0.627,54.2,7.5,-1.6,0.00,100.0,0,0,0,123.26
2026-06-09 20:24:11,50.88,ATTENTIVE,0.248,0.611,53.5,3.6,-1.2,0.00,100.0,0,0,0,132.00
2026-06-09 20:24:12,51.88,ATTENTIVE,0.251,0.619,54.0,6.2,-1.6,0.00,100.0,0,0,0,127.05
2026-06-09 20:24:13,52.99,ATTENTIVE,0.276,0.619,53.7,6.1,-0.8,0.00,100.0,0,0,0,127.91
2026-06-09 20:24:14,54.00,ATTENTIVE,0.276,0.625,54.1,6.8,0.0,0.00,100.0,0,0,0,133.99
2026-06-09 20:24:15,55.10,ATTENTIVE,0.277,0.629,54.1,1.8,-0.8,0.00,100.0,0,0,0,133.51
2026-06-09 20:24:16,56.19,ATTENTIVE,0.277,0.626,53.8,3.3,-0.4,0.00,100.0,0,0,0,136.43
2026-06-09 20:24:17,57.22,ATTENTIVE,0.282,0.616,53.1,1.7,-0.8,0.00,100.0,0,0,0,137.60
2026-06-09 20:24:18,58.27,ATTENTIVE,0.266,0.626,53.8,2.0,-1.2,0.00,100.0,0,0,0,137.27
2026-06-09 20:24:19,59.35,ATTENTIVE,0.264,0.647,53.7,4.5,-1.2,0.00,100.0,0,0,0,137.94
2026-06-09 20:24:20,60.41,ATTENTIVE,0.264,0.647,53.7,4.5,-1.2,0.00,100.0,0,0,0,135.36
2026-06-09 20:24:21,61.49,ATTENTIVE,0.264,0.647,53.7,4.5,-1.2,0.00,100.0,0,0,0,124.63
2026-06-09 20:24:22,62.57,ATTENTIVE,0.264,0.647,53.7,4.5,-1.2,0.00,100.0,0,0,0,116.86
2026-06-09 20:24:23,63.59,ATTENTIVE,0.264,0.647,53.7,4.5,-1.2,0.00,100.0,0,0,0,104.16
2026-06-09 20:24:24,64.59,ATTENTIVE,0.171,0.654,54.5,5.7,-0.4,0.06,100.0,0,0,0,102.22
2026-06-09 20:24:25,65.63,ATTENTIVE,0.171,0.654,54.5,5.7,-0.4,0.06,100.0,0,0,0,94.84
2026-06-09 20:24:26,66.68,ATTENTIVE,0.171,0.654,54.5,5.7,-0.4,0.06,100.0,0,0,0,91.50
2026-06-09 20:24:27,67.75,ATTENTIVE,0.171,0.654,54.5,5.7,-0.4,0.06,100.0,0,0,0,91.81
2026-06-09 20:24:28,68.81,ATTENTIVE,0.171,0.654,54.5,5.7,-0.4,0.06,100.0,0,0,0,90.99
2026-06-09 20:24:30,69.88,FATIGUED,0.138,0.608,55.0,5.0,-1.2,0.31,47.0,0,0,0,90.15
2026-06-09 20:24:31,70.95,FATIGUED,0.138,0.608,55.0,5.0,-1.2,0.31,47.0,0,0,0,90.73
2026-06-09 20:24:32,71.99,FATIGUED,0.138,0.608,55.0,5.0,-1.2,0.31,47.0,0,0,0,93.37
2026-06-09 20:24:33,73.00,FATIGUED,0.138,0.608,55.0,5.0,-1.2,0.31,47.0,0,0,0,95.36
2026-06-09 20:24:34,74.35,ATTENTIVE,0.249,0.660,54.1,6.2,-1.6,0.07,12.0,1,0,0,96.13
2026-06-09 20:24:35,75.16,ATTENTIVE,0.249,0.660,54.1,6.2,-1.6,0.07,12.0,1,0,0,102.74
2026-06-09 20:24:36,76.26,ATTENTIVE,0.249,0.660,54.1,6.2,-1.6,0.07,12.0,1,0,0,103.36
2026-06-09 20:24:37,77.53,ATTENTIVE,0.230,0.650,55.1,11.8,-0.4,0.07,27.0,1,0,0,110.93
2026-06-09 20:24:38,78.62,ATTENTIVE,0.230,0.650,55.1,11.8,-0.4,0.07,27.0,1,0,0,114.01
2026-06-09 20:24:39,79.70,ATTENTIVE,0.230,0.650,55.1,11.8,-0.4,0.07,27.0,1,0,0,116.01
2026-06-09 20:24:40,80.74,ATTENTIVE,0.216,0.679,56.3,14.5,0.4,0.07,41.4,1,0,0,120.45
2026-06-09 20:24:41,81.78,ATTENTIVE,0.216,0.679,56.3,14.5,0.4,0.07,41.4,1,0,0,116.54
2026-06-09 20:24:43,82.86,ATTENTIVE,0.216,0.679,56.3,14.5,0.4,0.07,41.4,1,0,0,117.55
2026-06-09 20:24:44,83.95,ATTENTIVE,0.215,0.673,55.8,10.2,-2.1,0.07,57.6,1,0,0,121.11
2026-06-09 20:24:45,84.97,ATTENTIVE,0.215,0.673,55.8,10.2,-2.1,0.07,57.6,1,0,0,113.25
2026-06-09 20:24:46,86.02,ATTENTIVE,0.215,0.673,55.8,10.2,-2.1,0.07,57.6,1,0,0,110.83
2026-06-09 20:24:47,87.09,ATTENTIVE,0.235,0.683,57.2,14.8,1.3,0.04,73.8,1,0,0,113.63
2026-06-09 20:24:48,88.12,ATTENTIVE,0.235,0.683,57.2,14.8,1.3,0.04,73.8,1,0,0,109.89
2026-06-09 20:24:49,89.16,ATTENTIVE,0.235,0.683,57.2,14.8,1.3,0.04,73.8,1,0,0,111.16
2026-06-09 20:24:50,90.19,ATTENTIVE,0.178,0.664,56.3,11.8,-4.0,0.11,78.1,2,0,0,115.70
2026-06-09 20:24:51,91.29,ATTENTIVE,0.178,0.664,56.3,11.8,-4.0,0.11,78.1,2,0,0,113.89
2026-06-09 20:24:52,92.31,ATTENTIVE,0.178,0.664,56.3,11.8,-4.0,0.11,78.1,2,0,0,115.38
2026-06-09 20:24:53,93.35,ATTENTIVE,0.235,0.673,57.0,9.5,-2.7,0.01,92.5,2,0,0,118.76
2026-06-09 20:24:54,94.42,ATTENTIVE,0.235,0.673,57.0,9.5,-2.7,0.01,92.5,2,0,0,115.42
2026-06-09 20:24:55,95.70,ATTENTIVE,0.176,0.638,53.8,-0.7,-11.3,0.05,100.0,2,0,0,113.77
2026-06-09 20:24:56,96.51,ATTENTIVE,0.176,0.638,53.8,-0.7,-11.3,0.05,100.0,2,0,0,115.48
2026-06-09 20:24:57,97.54,ATTENTIVE,0.176,0.638,53.8,-0.7,-11.3,0.05,100.0,2,0,0,108.39
2026-06-09 20:24:58,98.84,ATTENTIVE,0.186,0.647,52.4,-3.6,-14.8,0.07,100.0,2,0,0,110.32
2026-06-09 20:25:00,99.95,ATTENTIVE,0.186,0.647,52.4,-3.6,-14.8,0.07,100.0,2,0,0,105.77
2026-06-09 20:25:01,101.03,ATTENTIVE,0.186,0.647,52.4,-3.6,-14.8,0.07,100.0,2,0,0,104.74
